timestamp,hour,minute,day_of_week,sin_hour,cos_hour,sin_day,cos_day,is_weekend,is_morning_rush,is_evening_rush,weather,weather_multiplier,lag_pcu_N,lag_pcu_S,lag_pcu_E,lag_pcu_W,flow_north_vpm,flow_south_vpm,flow_east_vpm,flow_west_vpm,pcu_north,pcu_south,pcu_east,pcu_west,total_intersection_pcu,congestion_north,congestion_south,congestion_east,congestion_west,critical_approach,target_green_NS,target_green_EW
2026-06-16 19:45,19,45,1,-0.8969,0.4423,0.7818,0.6235,0,0,1,Clear,1.0,4.0,25.1,3.8,17.9,18.0,108.8,17.3,84.3,4.0,23.9,3.8,18.5,50.2,LOW,HIGH,LOW,HIGH,S,29.1,22.9
2026-06-16 20:00,20,0,1,-0.866,0.5,0.7818,0.6235,0,0,0,Clear,1.0,4.0,23.9,3.8,18.5,26.2,24.4,22.0,23.1,5.8,5.4,4.8,5.1,21.1,LOW,LOW,LOW,LOW,N,27.6,24.4
2026-06-16 20:15,20,15,1,-0.8315,0.5556,0.7818,0.6235,0,0,0,Clear,1.0,5.8,5.4,4.8,5.1,24.0,26.2,22.9,21.8,5.3,5.8,5.0,4.8,20.9,LOW,LOW,LOW,LOW,S,27.6,24.4
2026-06-16 20:30,20,30,1,-0.7934,0.6088,0.7818,0.6235,0,0,0,Clear,1.0,5.3,5.8,5.0,4.8,24.5,25.3,21.2,21.5,5.4,5.6,4.7,4.7,20.4,LOW,LOW,LOW,LOW,S,28.1,23.9
2026-06-16 20:45,20,45,1,-0.7518,0.6593,0.7818,0.6235,0,0,0,Heavy Rain,1.5,5.4,5.6,4.7,4.7,38.1,36.5,31.5,32.4,8.4,8.0,6.9,7.1,30.4,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.1,23.9
2026-06-16 21:00,21,0,1,-0.7071,0.7071,0.7818,0.6235,0,0,0,Clear,1.0,8.4,8.0,6.9,7.1,25.1,24.6,22.6,21.0,5.5,5.4,5.0,4.6,20.5,LOW,LOW,LOW,LOW,N,27.5,24.5
2026-06-16 21:15,21,15,1,-0.6593,0.7518,0.7818,0.6235,0,0,0,Clear,1.0,5.5,5.4,5.0,4.6,25.4,25.5,21.0,21.5,5.6,5.6,4.6,4.7,20.5,LOW,LOW,LOW,LOW,N,28.3,23.7
2026-06-16 21:30,21,30,1,-0.6088,0.7934,0.7818,0.6235,0,0,0,Clear,1.0,5.6,5.6,4.6,4.7,25.6,23.9,22.4,22.9,5.6,5.3,4.9,5.0,20.8,LOW,LOW,LOW,LOW,N,27.3,24.7
2026-06-16 21:45,21,45,1,-0.5556,0.8315,0.7818,0.6235,0,0,0,Clear,1.0,5.6,5.3,4.9,5.0,25.8,25.3,21.9,22.1,5.7,5.6,4.8,4.9,21.0,LOW,LOW,LOW,LOW,N,28.0,24.0
2026-06-16 22:00,22,0,1,-0.5,0.866,0.7818,0.6235,0,0,0,Clear,1.0,5.7,5.6,4.8,4.9,24.3,25.4,22.9,22.9,5.3,5.6,5.0,5.0,20.9,LOW,LOW,LOW,LOW,S,27.2,24.8
2026-06-16 22:15,22,15,1,-0.4423,0.8969,0.7818,0.6235,0,0,0,Clear,1.0,5.3,5.6,5.0,5.0,26.0,24.9,21.9,21.9,5.7,5.5,4.8,4.8,20.8,LOW,LOW,LOW,LOW,N,28.1,23.9
2026-06-16 22:30,22,30,1,-0.3827,0.9239,0.7818,0.6235,0,0,0,Clear,1.0,5.7,5.5,4.8,4.8,24.9,24.0,21.4,22.5,5.5,5.3,4.7,5.0,20.5,LOW,LOW,LOW,LOW,N,27.4,24.6
2026-06-16 22:45,22,45,1,-0.3214,0.9469,0.7818,0.6235,0,0,0,Clear,1.0,5.5,5.3,4.7,5.0,25.1,25.6,21.3,22.9,5.5,5.6,4.7,5.0,20.8,LOW,LOW,LOW,LOW,S,27.6,24.4
2026-06-16 23:00,23,0,1,-0.2588,0.9659,0.7818,0.6235,0,0,0,Clear,1.0,5.5,5.6,4.7,5.0,6.2,6.1,4.8,4.9,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,29.1,22.9
2026-06-16 23:15,23,15,1,-0.1951,0.9808,0.7818,0.6235,0,0,0,Heavy Rain,1.5,1.4,1.3,1.1,1.1,9.3,9.4,7.5,7.7,2.0,2.1,1.6,1.7,7.4,LOW,LOW,LOW,LOW,S,28.6,23.4
2026-06-16 23:30,23,30,1,-0.1305,0.9914,0.7818,0.6235,0,0,0,Clear,1.0,2.0,2.1,1.6,1.7,5.8,6.1,4.9,4.9,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.7,23.3
2026-06-16 23:45,23,45,1,-0.0654,0.9979,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.2,6.0,5.0,4.9,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.7,23.3
2026-06-17 00:00,0,0,2,0.0,1.0,0.9749,-0.2225,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,6.2,6.1,5.0,4.8,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.9,23.1
2026-06-17 00:15,0,15,2,0.0654,0.9979,0.9749,-0.2225,0,0,0,Rain,1.25,1.4,1.3,1.1,1.1,7.8,7.5,6.5,6.4,1.7,1.6,1.4,1.4,6.1,LOW,LOW,LOW,LOW,N,28.3,23.7
2026-06-17 00:30,0,30,2,0.1305,0.9914,0.9749,-0.2225,0,0,0,Clear,1.0,1.7,1.6,1.4,1.4,5.8,5.9,5.1,4.9,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.0,24.0
2026-06-17 00:45,0,45,2,0.1951,0.9808,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.3,6.3,5.0,5.0,1.4,1.4,1.1,1.1,5.0,LOW,LOW,LOW,LOW,N,29.0,23.0
2026-06-17 01:00,1,0,2,0.2588,0.9659,0.9749,-0.2225,0,0,0,Clear,1.0,1.4,1.4,1.1,1.1,6.1,5.8,5.0,5.2,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.0,24.0
2026-06-17 01:15,1,15,2,0.3214,0.9469,0.9749,-0.2225,0,0,0,Rain,1.25,1.3,1.3,1.1,1.1,7.1,7.6,6.3,6.4,1.6,1.7,1.4,1.4,6.1,LOW,LOW,LOW,LOW,S,28.1,23.9
2026-06-17 01:30,1,30,2,0.3827,0.9239,0.9749,-0.2225,0,0,0,Clear,1.0,1.6,1.7,1.4,1.4,6.3,6.1,5.0,5.0,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.9,23.1
2026-06-17 01:45,1,45,2,0.4423,0.8969,0.9749,-0.2225,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,6.0,5.9,4.9,5.2,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.0,24.0
2026-06-17 02:00,2,0,2,0.5,0.866,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.2,6.0,5.1,5.0,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.5,23.5
2026-06-17 02:15,2,15,2,0.5556,0.8315,0.9749,-0.2225,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,6.1,6.1,4.9,4.8,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.9,23.1
2026-06-17 02:30,2,30,2,0.6088,0.7934,0.9749,-0.2225,0,0,0,Rain,1.25,1.3,1.3,1.1,1.1,7.1,7.2,6.5,6.2,1.6,1.6,1.4,1.4,6.0,LOW,LOW,LOW,LOW,N,27.4,24.6
2026-06-17 02:45,2,45,2,0.6593,0.7518,0.9749,-0.2225,0,0,0,Clear,1.0,1.6,1.6,1.4,1.4,5.9,5.8,5.0,4.8,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.2,23.8
2026-06-17 03:00,3,0,2,0.7071,0.7071,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.8,5.8,5.0,5.1,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.7,24.3
2026-06-17 03:15,3,15,2,0.7518,0.6593,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.2,5.7,5.1,4.8,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.5,23.5
2026-06-17 03:30,3,30,2,0.7934,0.6088,0.9749,-0.2225,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,6.0,5.8,5.1,5.0,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.1,23.9
2026-06-17 03:45,3,45,2,0.8315,0.5556,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.0,5.8,5.1,5.0,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.1,23.9
2026-06-17 04:00,4,0,2,0.866,0.5,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.1,5.8,5.1,5.0,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.2,23.8
2026-06-17 04:15,4,15,2,0.8969,0.4423,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.0,5.9,5.1,4.9,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.2,23.8
2026-06-17 04:30,4,30,2,0.9239,0.3827,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.0,5.9,4.8,5.2,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.1,23.9
2026-06-17 04:45,4,45,2,0.9469,0.3214,0.9749,-0.2225,0,0,0,Rain,1.25,1.3,1.3,1.1,1.1,7.3,7.4,6.4,6.3,1.6,1.6,1.4,1.4,6.0,LOW,LOW,LOW,LOW,N,27.9,24.1
2026-06-17 05:00,5,0,2,0.9659,0.2588,0.9749,-0.2225,0,0,0,Clear,1.0,1.6,1.6,1.4,1.4,6.1,6.1,4.8,5.1,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.5,23.5
2026-06-17 05:15,5,15,2,0.9808,0.1951,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.8,6.1,5.2,5.0,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.0,24.0
2026-06-17 05:30,5,30,2,0.9914,0.1305,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.2,6.1,4.9,5.0,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.8,23.2
2026-06-17 05:45,5,45,2,0.9979,0.0654,0.9749,-0.2225,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,5.9,5.8,5.1,4.9,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.0,24.0
2026-06-17 06:00,6,0,2,1.0,0.0,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,24.1,25.1,21.4,22.1,5.3,5.5,4.7,4.9,20.4,LOW,LOW,LOW,LOW,S,27.6,24.4
2026-06-17 06:15,6,15,2,0.9979,-0.0654,0.9749,-0.2225,0,0,0,Clear,1.0,5.3,5.5,4.7,4.9,25.8,25.8,21.2,21.2,5.7,5.7,4.7,4.7,20.8,LOW,LOW,LOW,LOW,N,28.5,23.5
2026-06-17 06:30,6,30,2,0.9914,-0.1305,0.9749,-0.2225,0,0,0,Clear,1.0,5.7,5.7,4.7,4.7,26.0,25.8,21.3,22.5,5.7,5.7,4.7,5.0,21.1,LOW,LOW,LOW,LOW,N,28.0,24.0
2026-06-17 06:45,6,45,2,0.9808,-0.1951,0.9749,-0.2225,0,0,0,Clear,1.0,5.7,5.7,4.7,5.0,25.9,24.8,21.8,22.1,5.7,5.5,4.8,4.9,20.9,LOW,LOW,LOW,LOW,N,28.0,24.0
2026-06-17 07:00,7,0,2,0.9659,-0.2588,0.9749,-0.2225,0,1,0,Clear,1.0,5.7,5.5,4.8,4.9,109.3,18.0,83.0,18.2,24.0,4.0,18.3,4.0,50.3,VERY_HIGH,LOW,HIGH,LOW,N,29.3,22.7
2026-06-17 07:15,7,15,2,0.9469,-0.3214,0.9749,-0.2225,0,1,0,Clear,1.0,24.0,4.0,18.3,4.0,110.5,18.7,82.3,18.9,24.3,4.1,18.1,4.2,50.7,VERY_HIGH,LOW,HIGH,LOW,N,29.6,22.4
2026-06-17 07:30,7,30,2,0.9239,-0.3827,0.9749,-0.2225,0,1,0,Clear,1.0,24.3,4.1,18.1,4.2,109.9,17.9,82.1,17.1,24.2,3.9,18.1,3.8,50.0,VERY_HIGH,LOW,HIGH,LOW,N,29.6,22.4
2026-06-17 07:45,7,45,2,0.8969,-0.4423,0.9749,-0.2225,0,1,0,Clear,1.0,24.2,3.9,18.1,3.8,105.0,18.7,85.0,18.5,23.1,4.1,18.7,4.1,50.0,HIGH,LOW,HIGH,LOW,N,28.6,23.4
2026-06-17 08:00,8,0,2,0.866,-0.5,0.9749,-0.2225,0,1,0,Clear,1.0,23.1,4.1,18.7,4.1,144.1,17.3,107.7,17.7,31.7,3.8,23.7,3.9,63.1,VERY_HIGH,LOW,HIGH,LOW,N,29.6,22.4
2026-06-17 08:15,8,15,2,0.8315,-0.5556,0.9749,-0.2225,0,1,0,Clear,1.0,31.7,3.8,23.7,3.9,145.3,17.1,112.5,18.6,32.0,3.8,24.8,4.1,64.7,VERY_HIGH,LOW,VERY_HIGH,LOW,N,29.1,22.9
2026-06-17 08:30,8,30,2,0.7934,-0.6088,0.9749,-0.2225,0,1,0,Rain,1.25,32.0,3.8,24.8,4.1,170.5,22.1,140.7,22.5,37.5,4.9,31.0,5.0,78.4,VERY_HIGH,LOW,VERY_HIGH,LOW,N,28.4,23.6
2026-06-17 08:45,8,45,2,0.7518,-0.6593,0.9749,-0.2225,0,1,0,Clear,1.0,37.5,4.9,31.0,5.0,145.3,18.0,109.9,17.5,32.0,4.0,24.2,3.9,64.1,VERY_HIGH,LOW,VERY_HIGH,LOW,N,29.5,22.5
2026-06-17 09:00,9,0,2,0.7071,-0.7071,0.9749,-0.2225,0,1,0,Clear,1.0,32.0,4.0,24.2,3.9,108.5,18.9,85.3,18.3,23.9,4.2,18.8,4.0,50.9,HIGH,LOW,HIGH,LOW,N,28.9,23.1
2026-06-17 09:15,9,15,2,0.6593,-0.7518,0.9749,-0.2225,0,1,0,Clear,1.0,23.9,4.2,18.8,4.0,107.5,17.5,82.0,18.5,23.6,3.9,18.0,4.1,49.6,HIGH,LOW,HIGH,LOW,N,29.2,22.8
2026-06-17 09:30,9,30,2,0.6088,-0.7934,0.9749,-0.2225,0,1,0,Clear,1.0,23.6,3.9,18.0,4.1,113.3,18.9,89.2,17.5,24.9,4.2,19.6,3.9,52.6,VERY_HIGH,LOW,HIGH,LOW,N,29.0,23.0
2026-06-17 09:45,9,45,2,0.5556,-0.8315,0.9749,-0.2225,0,1,0,Clear,1.0,24.9,4.2,19.6,3.9,106.3,17.2,88.3,18.3,23.4,3.8,19.4,4.0,50.6,HIGH,LOW,HIGH,LOW,N,28.2,23.8
2026-06-17 10:00,10,0,2,0.5,-0.866,0.9749,-0.2225,0,0,0,Clear,1.0,23.4,3.8,19.4,4.0,25.1,26.1,22.8,22.5,5.5,5.7,5.0,5.0,21.2,LOW,LOW,LOW,LOW,S,27.7,24.3
2026-06-17 10:15,10,15,2,0.4423,-0.8969,0.9749,-0.2225,0,0,0,Heavy Rain,1.5,5.5,5.7,5.0,5.0,37.8,38.9,32.0,33.3,8.3,8.6,7.0,7.3,31.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,28.1,23.9
2026-06-17 10:30,10,30,2,0.3827,-0.9239,0.9749,-0.2225,0,0,0,Clear,1.0,8.3,8.6,7.0,7.3,26.1,24.9,22.9,22.5,5.7,5.5,5.0,5.0,21.2,LOW,LOW,LOW,LOW,N,27.6,24.4
2026-06-17 10:45,10,45,2,0.3214,-0.9469,0.9749,-0.2225,0,0,0,Clear,1.0,5.7,5.5,5.0,5.0,24.2,24.9,21.9,22.1,5.3,5.5,4.8,4.9,20.5,LOW,LOW,LOW,LOW,S,27.5,24.5
2026-06-17 11:00,11,0,2,0.2588,-0.9659,0.9749,-0.2225,0,0,0,Clear,1.0,5.3,5.5,4.8,4.9,38.7,39.7,35.8,34.8,8.5,8.7,7.9,7.7,32.8,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.4,24.6
2026-06-17 11:15,11,15,2,0.1951,-0.9808,0.9749,-0.2225,0,0,0,Clear,1.0,8.5,8.7,7.9,7.7,40.2,40.5,33.8,34.7,8.8,8.9,7.4,7.6,32.7,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,28.1,23.9
2026-06-17 11:30,11,30,2,0.1305,-0.9914,0.9749,-0.2225,0,0,0,Clear,1.0,8.8,8.9,7.4,7.6,39.4,41.8,33.5,33.8,8.7,9.2,7.4,7.4,32.7,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,28.6,23.4
2026-06-17 11:45,11,45,2,0.0654,-0.9979,0.9749,-0.2225,0,0,0,Clear,1.0,8.7,9.2,7.4,7.4,38.1,38.9,36.4,35.2,8.4,8.6,8.0,7.7,32.7,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,26.9,25.1
2026-06-17 12:00,12,0,2,0.0,-1.0,0.9749,-0.2225,0,0,0,Clear,1.0,8.4,8.6,8.0,7.7,39.3,39.2,34.4,35.8,8.6,8.6,7.6,7.9,32.7,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.3,24.7
2026-06-17 12:15,12,15,2,-0.0654,-0.9979,0.9749,-0.2225,0,0,0,Rain,1.25,8.6,8.6,7.6,7.9,50.6,48.0,42.5,45.6,11.1,10.6,9.3,10.0,41.0,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.4,24.6
2026-06-17 12:30,12,30,2,-0.1305,-0.9914,0.9749,-0.2225,0,0,0,Rain,1.25,11.1,10.6,9.3,10.0,51.5,51.0,44.0,43.4,11.3,11.2,9.7,9.5,41.7,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.1,23.9
2026-06-17 12:45,12,45,2,-0.1951,-0.9808,0.9749,-0.2225,0,0,0,Rain,1.25,11.3,11.2,9.7,9.5,51.6,48.6,43.3,41.6,11.4,10.7,9.5,9.2,40.8,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.2,23.8
2026-06-17 13:00,13,0,2,-0.2588,-0.9659,0.9749,-0.2225,0,0,0,Clear,1.0,11.4,10.7,9.5,9.2,41.9,41.1,34.9,34.9,9.2,9.0,7.7,7.7,33.6,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.3,23.7
2026-06-17 13:15,13,15,2,-0.3214,-0.9469,0.9749,-0.2225,0,0,0,Clear,1.0,9.2,9.0,7.7,7.7,40.4,41.5,36.7,33.6,8.9,9.1,8.1,7.4,33.5,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.8,24.2
2026-06-17 13:30,13,30,2,-0.3827,-0.9239,0.9749,-0.2225,0,0,0,Clear,1.0,8.9,9.1,8.1,7.4,38.9,40.3,34.1,34.4,8.6,8.9,7.5,7.6,32.6,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,28.0,24.0
2026-06-17 13:45,13,45,2,-0.4423,-0.8969,0.9749,-0.2225,0,0,0,Clear,1.0,8.6,8.9,7.5,7.6,41.1,38.7,36.1,35.2,9.0,8.5,7.9,7.7,33.1,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.6,24.4
2026-06-17 14:00,14,0,2,-0.5,-0.866,0.9749,-0.2225,0,0,0,Clear,1.0,9.0,8.5,7.9,7.7,39.3,41.4,34.9,35.2,8.6,9.1,7.7,7.7,33.1,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,28.0,24.0
2026-06-17 14:15,14,15,2,-0.5556,-0.8315,0.9749,-0.2225,0,0,0,Clear,1.0,8.6,9.1,7.7,7.7,38.1,41.5,36.6,35.3,8.4,9.1,8.1,7.8,33.4,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.5,24.5
2026-06-17 14:30,14,30,2,-0.6088,-0.7934,0.9749,-0.2225,0,0,0,Clear,1.0,8.4,9.1,8.1,7.8,41.7,40.8,33.5,35.3,9.2,9.0,7.4,7.8,33.4,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.3,23.7
2026-06-17 14:45,14,45,2,-0.6593,-0.7518,0.9749,-0.2225,0,0,0,Clear,1.0,9.2,9.0,7.4,7.8,41.9,41.7,34.1,34.1,9.2,9.2,7.5,7.5,33.4,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.7,23.3
2026-06-17 15:00,15,0,2,-0.7071,-0.7071,0.9749,-0.2225,0,0,0,Heavy Rain,1.5,9.2,9.2,7.5,7.5,63.0,58.5,52.0,50.1,13.9,12.9,11.4,11.0,49.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.4,23.6
2026-06-17 15:15,15,15,2,-0.7518,-0.6593,0.9749,-0.2225,0,0,0,Clear,1.0,13.9,12.9,11.4,11.0,38.0,40.7,36.0,36.3,8.4,9.0,7.9,8.0,33.3,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.3,24.7
2026-06-17 15:30,15,30,2,-0.7934,-0.6088,0.9749,-0.2225,0,0,0,Clear,1.0,8.4,9.0,7.9,8.0,39.8,41.4,35.9,34.1,8.8,9.1,7.9,7.5,33.3,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.9,24.1
2026-06-17 15:45,15,45,2,-0.8315,-0.5556,0.9749,-0.2225,0,0,0,Clear,1.0,8.8,9.1,7.9,7.5,39.5,39.7,34.5,33.4,8.7,8.7,7.6,7.3,32.3,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.9,24.1
2026-06-17 16:00,16,0,2,-0.866,-0.5,0.9749,-0.2225,0,0,1,Clear,1.0,8.7,8.7,7.6,7.3,18.1,105.6,17.5,80.8,4.0,23.2,3.9,17.8,48.9,LOW,HIGH,LOW,HIGH,S,29.3,22.7
2026-06-17 16:15,16,15,2,-0.8969,-0.4423,0.9749,-0.2225,0,0,1,Clear,1.0,4.0,23.2,3.9,17.8,18.6,104.9,17.5,86.0,4.1,23.1,3.9,18.9,50.0,LOW,HIGH,LOW,HIGH,S,28.5,23.5
2026-06-17 16:30,16,30,2,-0.9239,-0.3827,0.9749,-0.2225,0,0,1,Clear,1.0,4.1,23.1,3.9,18.9,18.9,109.8,17.7,80.8,4.2,24.2,3.9,17.8,50.1,LOW,VERY_HIGH,LOW,HIGH,S,29.8,22.2
2026-06-17 16:45,16,45,2,-0.9469,-0.3214,0.9749,-0.2225,0,0,1,Clear,1.0,4.2,24.2,3.9,17.8,17.3,113.3,17.8,83.7,3.8,24.9,3.9,18.4,51.0,LOW,VERY_HIGH,LOW,HIGH,S,29.7,22.3
2026-06-17 17:00,17,0,2,-0.9659,-0.2588,0.9749,-0.2225,0,0,1,Clear,1.0,3.8,24.9,3.9,18.4,18.1,137.4,17.3,97.0,4.0,30.2,3.8,21.3,59.3,LOW,VERY_HIGH,LOW,HIGH,S,30.3,21.7
2026-06-17 17:15,17,15,2,-0.9808,-0.1951,0.9749,-0.2225,0,0,1,Clear,1.0,4.0,30.2,3.8,21.3,17.8,128.5,17.8,106.2,3.9,28.3,3.9,23.4,59.5,LOW,VERY_HIGH,LOW,HIGH,S,28.3,23.7
2026-06-17 17:30,17,30,2,-0.9914,-0.1305,0.9749,-0.2225,0,0,1,Rain,1.25,3.9,28.3,3.9,23.4,21.9,170.5,23.2,126.7,4.8,37.5,5.1,27.9,75.3,LOW,VERY_HIGH,LOW,VERY_HIGH,S,29.6,22.4
2026-06-17 17:45,17,45,2,-0.9979,-0.0654,0.9749,-0.2225,0,0,1,Clear,1.0,4.8,37.5,5.1,27.9,17.9,138.3,18.3,105.2,3.9,30.4,4.0,23.1,61.4,LOW,VERY_HIGH,LOW,HIGH,S,29.3,22.7
2026-06-17 18:00,18,0,2,-1.0,-0.0,0.9749,-0.2225,0,0,1,Clear,1.0,3.9,30.4,4.0,23.1,18.9,136.4,18.1,103.5,4.2,30.0,4.0,22.8,61.0,LOW,VERY_HIGH,LOW,HIGH,S,29.4,22.6
2026-06-17 18:15,18,15,2,-0.9979,0.0654,0.9749,-0.2225,0,0,1,Clear,1.0,4.2,30.0,4.0,22.8,18.8,134.2,18.2,102.7,4.1,29.5,4.0,22.6,60.2,LOW,VERY_HIGH,LOW,HIGH,S,29.3,22.7
2026-06-17 18:30,18,30,2,-0.9914,0.1305,0.9749,-0.2225,0,0,1,Clear,1.0,4.1,29.5,4.0,22.6,18.0,125.5,18.9,97.0,4.0,27.6,4.2,21.3,57.1,LOW,VERY_HIGH,LOW,HIGH,S,29.1,22.9
2026-06-17 18:45,18,45,2,-0.9808,0.1951,0.9749,-0.2225,0,0,1,Clear,1.0,4.0,27.6,4.2,21.3,18.9,125.9,18.9,106.5,4.2,27.7,4.2,23.4,59.5,LOW,VERY_HIGH,LOW,HIGH,S,28.1,23.9
2026-06-17 19:00,19,0,2,-0.9659,0.2588,0.9749,-0.2225,0,0,1,Heavy Rain,1.5,4.2,27.7,4.2,23.4,28.0,157.1,26.7,122.1,6.2,34.6,5.9,26.9,73.6,MEDIUM,VERY_HIGH,LOW,VERY_HIGH,S,29.1,22.9
2026-06-17 19:15,19,15,2,-0.9469,0.3214,0.9749,-0.2225,0,0,1,Clear,1.0,6.2,34.6,5.9,26.9,17.6,112.1,18.8,81.8,3.9,24.7,4.1,18.0,50.7,LOW,VERY_HIGH,LOW,HIGH,S,29.8,22.2
2026-06-17 19:30,19,30,2,-0.9239,0.3827,0.9749,-0.2225,0,0,1,Rain,1.25,3.9,24.7,4.1,18.0,22.8,139.3,21.5,102.1,5.0,30.6,4.7,22.5,62.8,LOW,VERY_HIGH,LOW,HIGH,S,29.8,22.2
2026-06-17 19:45,19,45,2,-0.8969,0.4423,0.9749,-0.2225,0,0,1,Clear,1.0,5.0,30.6,4.7,22.5,18.3,111.0,17.2,83.5,4.0,24.4,3.8,18.4,50.6,LOW,VERY_HIGH,LOW,HIGH,S,29.5,22.5
2026-06-17 20:00,20,0,2,-0.866,0.5,0.9749,-0.2225,0,0,0,Clear,1.0,4.0,24.4,3.8,18.4,24.5,25.1,23.0,21.2,5.4,5.5,5.1,4.7,20.7,LOW,LOW,LOW,LOW,S,27.3,24.7
2026-06-17 20:15,20,15,2,-0.8315,0.5556,0.9749,-0.2225,0,0,0,Clear,1.0,5.4,5.5,5.1,4.7,26.1,25.9,22.7,20.9,5.7,5.7,5.0,4.6,21.0,LOW,LOW,LOW,LOW,N,28.1,23.9
2026-06-17 20:30,20,30,2,-0.7934,0.6088,0.9749,-0.2225,0,0,0,Clear,1.0,5.7,5.7,5.0,4.6,26.0,25.7,21.5,22.1,5.7,5.7,4.7,4.9,21.0,LOW,LOW,LOW,LOW,N,28.2,23.8
2026-06-17 20:45,20,45,2,-0.7518,0.6593,0.9749,-0.2225,0,0,0,Heavy Rain,1.5,5.7,5.7,4.7,4.9,37.6,36.4,33.7,34.3,8.3,8.0,7.4,7.5,31.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.1,24.9
